Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2021-05-14,238.65818786621094,239.64878890678136,236.0999447564151,236.18649870944293,23901100
2021-05-17,235.8018341064453,237.15790499132316,234.2053404210247,237.11944145227523,24970200
2021-05-18,233.78213500976562,236.9847634933357,233.6090124207186,236.85011911302658,20168000
2021-05-19,234.3605194091797,234.46655675985048,230.00338303930883,230.6877939044373,25739800
2021-05-20,237.59945678710938,239.01649467079037,235.07385865574315,235.17026159424762,21800700
2021-05-21,236.336669921875,239.3828205439802,235.92216962475908,238.65020818420544,21863100
2021-05-24,241.74452209472656,242.11083559355552,238.592334424491,238.86224498919998,21411500
2021-05-25,242.6507110595703,243.64359972544847,241.78314329430665,242.69891253742404,17704300
2021-05-26,242.42893981933594,243.82669406493432,241.71559637327553,242.37108923531312,17771600
2021-05-27,240.3274688720703,242.41928296900434,240.26963299891423,242.12045448501686,24426200
2021-05-28,240.6841583251953,242.99769645582094,240.56848656682214,241.9566065033929,18270200
2021-06-01,238.48631286621094,242.23615779093328,238.0621781714677,242.1783219102421,23213300
2021-06-02,238.389892578125,240.2889155202473,236.9824892647927,239.189989807818,19406700
2021-06-03,236.85719299316406,237.4644843931223,234.24482652171346,236.38484216295458,25307700
2021-06-04,241.75418090820312,242.58319621464275,238.5923585089971,238.83335115960136,25281100
2021-06-07,244.6653594970703,244.935270070548,240.80947735136266,240.97335057747247,23079200
2021-06-08,243.47003173828125,246.78609255033888,243.41218115377325,245.966711756898,22455000
2021-06-09,244.45326232910156,246.32336735128976,244.08696356106984,244.66533700434073,17937600
2021-06-10,247.97178649902344,248.1838612066924,244.5304191228026,245.1280761849475,24563600
2021-06-11,248.5983428955078,249.17670160646898,247.364432530678,248.69471640197318,18999700
2021-06-14,250.52635192871094,250.58418781555505,247.54765666598786,248.60803028821368,19150500
2021-06-15,249.0514373779297,250.6227142087636,248.39594441109375,250.4106394938403,18038900
2021-06-16,248.10675048828125,251.191438667356,245.2533911236505,250.0539604529106,27220000
2021-06-17,251.4999237060547,252.3193045998261,246.78612276850885,246.84395865107643,27565500
2021-06-18,250.08287048339844,252.84946123019992,249.42737757560815,250.27567635888798,37202200
2021-06-21,253.16758728027344,254.0255057623141,248.62729428014612,250.45883242002785,26696100
2021-06-22,255.9438018798828,256.21371242735415,252.94583850306975,253.2543161053351,24694100
2021-06-23,255.71243286132812,257.21622442270666,254.9027012065892,256.40649276796773,19518700
2021-06-24,257.0812683105469,258.1994775046297,255.90522324591163,256.5703651753061,21446900
2021-06-25,255.4714813232422,257.6211463812049,255.22086896807974,256.637906946225,25611100
2021-06-28,259.0382080078125,259.2117156736993,256.3294526908362,256.599363310455,19590000
2021-06-29,261.62158203125,261.86257465092103,258.3248194682553,259.1827378969011,19937800
2021-06-30,261.1396179199219,261.58303613893975,259.88646796346177,260.937192340073,21656500
2021-07-01,261.8143310546875,262.0456745055731,259.88639051587245,259.8960102143007,16725300
2021-07-02,267.6463317871094,267.9837272553909,262.6818909247986,262.9903684625438,26458000
2021-07-06,267.6560974121094,269.30447900628104,264.41714069196416,268.0127618499895,31565600
2021-07-07,269.8442687988281,270.5768958300537,267.16443184855945,269.33336558443307,23260000
2021-07-08,267.4247131347656,268.687512155592,264.96657067142803,266.92342963956736,24618600
2021-07-09,267.9259948730469,268.0320175199491,265.40039657064716,265.7859789327302,23916700
2021-07-12,267.3283386230469,269.69004898436486,266.61498036204364,269.1020410285344,18931700
2021-07-13,270.8564147949219,272.6590347441042,267.3957645735961,267.52105601500165,26120100
2021-07-14,272.3313293457031,273.43988959398905,270.44192588774035,272.1770905276217,23113700
2021-07-15,270.90460205078125,272.33128884231087,269.74782579623917,271.83965452142417,22604200
2021-07-16,270.6347351074219,273.86404237165414,269.3912048461886,271.9071833087747,26186800
2021-07-19,267.02947998046875,270.26840676845325,264.5617178320867,268.88028688273266,32935600
2021-07-20,269.2562255859375,270.84677090012093,266.306478445294,268.0126955033391,26259700
2021-07-21,271.2613220214844,271.3769937870509,267.29941696059126,268.85139551202195,24364300
2021-07-22,275.8305358886719,276.1004464547859,273.20853492440204,273.6133860645504,23384100
2021-07-23,279.2333984375,279.54184669585493,276.17759845308217,277.01624823364324,22768100
2021-07-26,278.63568115234375,279.2526364370559,276.3125379693512,278.58749439112125,23176100
2021-07-27,276.216064453125,279.1465130526099,272.755414525428,279.0019233878392,33604100
2021-07-28,275.9076843261719,279.69608197123205,273.6037803210582,278.5778724720444,33566900
2021-07-29,276.1775207519531,278.22113330159044,275.7726402383259,275.92687903313424,18168300
2021-07-30,274.6448669433594,276.33181549192943,273.6808963441765,274.8955087129223,20944800
2021-08-02,274.5580749511719,276.43779970743464,273.5169703746794,276.0425682865481,16267400
2021-08-03,276.77520751953125,276.8812595727831,273.7676242417904,275.13647530693925,17879000
2021-08-04,276.1872253417969,277.2283006433001,274.3942247328133,275.90766563142967,16191300
2021-08-05,279.0887756347656,279.19482770503356,275.7920124429079,276.5439083829851,13900200
2021-08-06,279.0309143066406,279.06948136668063,277.2572119794153,278.11515991153345,16589300
2021-08-09,277.9416198730469,281.04560626695286,277.44036577008546,279.31047101835446,16117600
2021-08-10,276.11968994140625,278.8284444729027,274.9243760322883,278.3946460159266,18616600
2021-08-11,276.6113586425781,278.2597400314421,275.56060486449303,276.86197097908934,13955900
2021-08-12,279.36834716796875,279.5225860106618,276.0233676508192,276.3029273918286,14561300
2021-08-13,282.29876708984375,282.3469538476738,278.87665416060753,279.05019120849465,18249000
2021-08-16,283.9856262207031,284.1977008409892,279.57062623966516,282.6264247113287,22507600
2021-08-17,282.5205078125,282.85790342677996,280.5925664943859,281.8553951223565,20075300
2021-08-18,280.79168701171875,284.741870784257,280.34739044485804,282.05690357195914,21813000
2021-08-19,286.6251525878906,287.3012354570532,278.77309466681965,278.82137366846274,29850500
2021-08-20,293.95574951171875,295.3851678311773,287.8711203793521,289.47437850845176,40817600
2021-08-23,294.2358093261719,294.9601712543379,291.5315365840969,292.8836729551344,22830200
2021-08-24,292.27520751953125,295.2016285633885,291.6764063680512,294.5931598209611,18175800
2021-08-25,291.68609619140625,294.177888473637,290.1504523062321,293.89779358408,20006100
2021-08-26,288.86590576171875,292.0917276855508,288.7307068475188,290.7009502786529,17666100
2021-08-27,289.4743957519531,290.58507834553194,286.6831731419722,288.7693394050328,22605700
2021-08-30,293.2120666503906,293.82053542708803,290.76855342647343,290.82650002669567,16348100
2021-08-31,291.5605163574219,294.0909493667815,291.19350158976886,294.01369706144754,26285300
2021-09-01,291.51220703125,294.7573638587632,291.18383315439763,292.5166638438568,18983800
2021-09-02,290.8554382324219,292.98988301470405,289.9185956760492,291.8695625626756,16285600
2021-09-03,290.8458251953125,292.25590820944143,289.9959024554989,290.70092922538174,14747900
2021-09-07,289.9186096191406,290.7975056245517,288.0063130018472,290.72025332131614,17180400
2021-09-08,289.9476318359375,290.33395236601825,287.3013052567986,289.5323380029598,15046800
2021-09-09,287.0887756347656,291.8116295229271,286.8473216603041,290.5367454639233,19927000
2021-09-10,285.6014099121094,289.6675160495283,285.28270363564104,288.2187922077664,19633400
2021-09-13,286.83770751953125,288.3347401247705,284.02717919615515,287.3785621651602,23652900
2021-09-14,289.5419616699219,291.08727303017804,287.9097304141614,289.31981339850245,21853400
2021-09-15,294.3999938964844,294.88290182054226,291.5025463521372,292.8933235313727,28356300
2021-09-16,294.786376953125,294.87329686099383,290.4788456084354,293.37629376819706,19550800
2021-09-17,289.6192626953125,294.0909958539162,289.2908887656017,293.77228951678643,41372500
2021-09-20,284.2395935058594,288.5085125411991,279.62299491142915,286.20019850680364,38278700
2021-09-21,284.7225341796875,287.3688899615911,284.0175073900998,285.58212453468485,22364100
2021-09-22,288.3733215332031,289.9572738836684,284.44247290611344,286.5865855546917,26626300
2021-09-23,289.3198547363281,290.61404471157635,287.35924932596714,288.63413359091027,18604600
2021-09-24,289.11700439453125,289.55160387819416,286.77971687639047,288.035295269375,14999000
2021-09-27,284.1141662597656,286.33553174359827,282.92620171572884,286.0168253643731,23571700
2021-09-28,273.828125,280.83995816392877,273.0844573361507,279.89344793091414,43186200
2021-09-29,274.29168701171875,276.9669861651131,273.33553880217,275.35409028586133,26353700
2021-09-30,272.2828063964844,277.990751901862,271.99304396857866,275.9432270985098,32343600
2021-10-01,279.21746826171875,280.06739123041245,271.67444612611934,272.4760606003724,30086300
2021-10-04,273.43212890625,277.91352888902685,270.6699095435266,277.57548742469766,31350700
2021-10-05,278.88897705078125,280.4728996202746,274.33996345673484,274.33996345673484,24993000
2021-10-06,283.0903015136719,283.5925446758009,275.7501238068665,276.01088350495075,28002600
2021-10-07,284.7708740234375,286.4996930408869,283.8726721525356,285.0895803576917,20430500
2021-10-08,284.7708740234375,286.4996930408869,283.7181380444717,286.09403732292327,17685700
2021-10-11,284.1720275878906,287.7841696820927,282.7426094213775,282.90681109582425,19298600
2021-10-12,282.8681640625,285.3406503959171,282.3562828170901,285.24406291153826,17974100
2021-10-13,286.1809387207031,287.11778142661336,283.4573305066921,284.82880220556603,23416300
2021-10-14,292.4007568359375,292.90297048133476,287.64892975117283,288.9817603776688,27262900
2021-10-15,293.8109130859375,294.042728996893,290.24704925157357,292.0048416606726,25384800
2021-10-18,296.7856140136719,297.67414824934616,292.3428544122026,293.19277722849347,22729300
2021-10-19,297.6934509277344,298.72685155917264,296.7179674190472,297.809344121962,17682100
2021-10-20,296.90155029296875,299.11327755971956,295.6459715960736,298.6400075971372,16537100
2021-10-21,300.13702392578125,300.3881160719364,295.88740946015713,296.6697476260682,16918100
2021-10-22,298.5917053222656,300.45572329837756,297.27818011582957,299.7893078396651,17449300
2021-10-25,297.5968933105469,298.82346903838294,295.98396759735755,298.7848281449745,17554500
2021-10-26,299.50921630859375,301.7209434280929,298.05085404169654,300.3688067843873,28107300
2021-10-27,312.12274169921875,314.95257525160673,305.1978286314873,305.1978286314873,52588700
2021-10-28,313.262451171875,313.76466492226814,310.3746410526032,313.2431159866964,26297900
2021-10-29,320.283935546875,320.6509503867106,312.8278339552936,313.0499822726596,34766000
2021-11-01,318.1108093261719,320.1583345181861,315.21336134327663,320.0327737230289,27073200
2021-11-02,321.7422790527344,322.05134723722267,318.71927034838023,319.0186709413644,26487100
2021-11-03,322.5825500488281,323.4517785702542,319.3470604932856,322.4859625521439,21500100
2021-11-04,324.9391174316406,325.0357049205787,318.24602003675443,321.51048263206366,23992200
2021-11-05,324.5721130371094,327.2088012501793,322.98819017045656,326.93837395712325,22570100
2021-11-08,325.47027587890625,326.10771788078415,323.0074572358713,325.76967643631485,20897000
2021-11-09,324.46588134765625,327.141180927912,323.09440972505246,325.5862019162056,21307400
2021-11-10,319.491943359375,323.19103540377864,318.64204997839,323.1330887976744,25500900
2021-11-11,321.0662536621094,322.3604437580887,319.211903171357,319.92659768608763,16849800
2021-11-12,325.20953369140625,325.7021092362378,322.3797001550684,322.5052609389951,23831000
2021-11-15,324.5817565917969,326.3298810128746,322.6114839029454,326.001507143793,16723000
2021-11-16,327.9041748046875,329.0245248169212,324.0409110967214,324.2050832986667,20886800
2021-11-17,328.1267395019531,331.0972263739965,327.04305127550737,327.95258165019357,19053400
2021-11-18,330.20703125,331.34880160200635,326.1915678093843,327.21720340062717,22463500
2021-11-19,331.9874267578125,333.91293722629575,331.1069521124532,331.5326910431927,21963400
2021-11-22,328.813720703125,338.33476348925745,328.542798641945,333.44845158059155,31031100
2021-11-23,326.7333679199219,328.4460084531874,322.7469313241808,326.12378600321955,30427600
2021-11-24,326.9559326171875,327.1978283357766,323.08560111976163,325.3787678074607,21661300
2021-11-26,318.99273681640625,326.97529607751204,317.4833097911147,323.5113621421092,24217200
2021-11-29,325.7174377441406,328.03963080841186,323.88869188174414,324.08222027388626,28563500
2021-11-30,319.8732604980469,326.8301846318638,318.32512179204315,324.44993871925334,42885600
2021-12-01,319.3797912597656,328.28156688324964,318.71218613988026,324.2661032432016,33337600
2021-12-02,318.80889892578125,322.6792307522383,317.17368136684007,319.59263875837576,30766000
2021-12-03,312.5390319824219,321.91491474575133,307.7204574309454,321.2279094725053,41779300
2021-12-06,315.6158752441406,316.83503917319246,308.8815063844426,313.44849895097053,30032600
2021-12-07,324.0628662109375,324.91431432856854,319.3991097138028,320.88919559415706,31021900
2021-12-08,324.1112365722656,324.6240543144924,320.0764029941524,324.44021120612,24761000
2021-12-09,322.30181884765625,325.58190900442776,321.35357712566093,323.5693498836345,22214200
2021-12-10,331.4358825683594,331.88096247168323,323.9371144658651,324.12095759451194,38095700
2021-12-13,328.3976135253906,332.64531641229195,328.0879799264692,329.63611839279116,28899400
2021-12-14,317.6961975097656,323.79198810435076,313.6033108046137,322.41800725694964,44438700
2021-12-15,323.8016052246094,324.32410824827537,313.9806448880069,317.957396355384,35381100
2021-12-16,314.36773681640625,325.8432875010157,312.5486759013055,324.82730754994316,35034800
2021-12-17,313.3033142089844,314.3870318019432,306.9656583691775,310.47798883012587,47750300
2021-12-20,309.5394287109375,312.33572775319794,307.2752884173399,309.6748749533144,28326500
2021-12-21,316.68023681640625,317.10597568318013,309.4330203308387,312.8099049572173,24740600
2021-12-22,322.3986511230469,322.7953341481106,315.19014632592007,317.6574710399496,24831500
2021-12-23,323.8403015136719,325.4852041450204,321.9438474243752,321.963188450899,19617800
2021-12-27,331.3488464355469,331.37787274759296,324.5563941338415,324.5854204458875,19947000
2021-12-28,330.1877136230469,332.6647238523587,329.2878684793036,332.0261155001983,15661500
2021-12-29,330.8650207519531,333.13881719368874,328.6685884299691,330.23606817534716,15042000
2021-12-30,328.3202209472656,332.0067092569597,327.8364295204996,330.82625699451927,15994500
2021-12-31,325.4175720214844,328.35900353644985,324.9628067599551,327.5365814817706,18000800
2022-01-03,323.8983459472656,327.04299008267594,319.0894581959837,324.47890153945974,28865100
2022-01-04,318.344482421875,324.333823368685,315.54815346488107,323.9757928660076,32674300
2022-01-05,306.1239013671875,315.4997826044344,305.73687408915134,315.2965689226274,40054300
2022-01-06,303.7049255371094,308.3686822043641,301.392388231309,302.9985793895527,39646100
2022-01-07,303.8597412109375,306.23998686939547,300.037776956861,303.9661611560191,32720000
2022-01-10,304.0823059082031,304.5177300797264,294.8128735433539,299.45726024091306,44289500
2022-01-11,304.76934814453125,306.34648385936345,299.8443535040799,303.22120921448055,29386800
2022-01-12,307.95263671875,312.92602760824207,306.80121056428135,309.3072765675064,34372200
2022-01-13,294.919189453125,310.4779355044873,294.145135119386,310.081223061755,45366000
2022-01-14,300.144287109375,300.7441839022073,293.90336435133815,294.3871558975955,39846400
2022-01-18,292.8389892578125,299.7572018071977,291.95848518377585,294.2129701112616,42333200
2022-01-19,293.4969482421875,303.73399326140634,292.887395735505,296.3610152786243,45933900
2022-01-20,291.8230285644531,301.54722556520954,291.37794866784134,299.0508745044083,35380700
2022-01-21,286.43353271484375,294.251588681219,286.0271349497871,292.87763765251265,57984400
2022-01-24,286.7625427246094,287.4785446299873,267.1012508783427,282.7277385199471,85731500
2022-01-25,279.1379699707031,285.42725856382043,275.9256173154079,282.06974485682485,72848600
2022-01-26,287.0915832519531,298.4993966630095,283.53088440772297,298.00591981590645,90428900
2022-01-27,290.1200866699219,297.33824766891416,288.27199957427445,292.84867784956623,53481300
2022-01-28,298.26708984375,298.47995924549656,284.90477344830566,290.4974009724275,49743700
2022-01-31,300.8989562988281,302.2535665226197,296.4383835464321,298.9347640922584,46444500
2022-02-01,298.7509460449219,300.56032158802805,295.2386149185201,300.3474521401161,40950400
2022-02-02,303.29852294921875,304.9047140821634,298.8670063271222,299.5926934910757,36636000
2022-02-03,291.4844665527344,301.1409584317063,290.2362758388256,299.4573434253204,43730000
2022-02-04,296.0223083496094,298.78958120984197,290.24583738111943,290.478047823017,35096500
2022-02-07,291.194091796875,297.8607227658091,290.1781120131645,296.244875824076,28533300
2022-02-08,294.68707275390625,295.65465574286134,290.2265293484021,291.48437542272796,32421200
2022-02-09,301.12152099609375,301.81818199236665,297.42537608504114,299.82496321686494,31284700
2022-02-10,292.5777282714844,299.0992277076315,290.95219605157683,294.18391946316234,45386200
2022-02-11,285.4756774902344,294.4258196414898,284.6822523965232,293.3614725070343,39175600
2022-02-14,285.4369201660156,287.13987530826006,281.9052489238554,284.24678271615846,36359500
2022-02-15,290.7297058105469,291.048995252709,287.3915321828367,290.2846258362835,27058300
2022-02-16,290.3902893066406,291.7186141094078,284.74730563169356,289.29465510017036,29982100
2022-02-17,281.88702392578125,287.77237333129176,281.1792173127968,287.34575422063546,32461600
2022-02-18,279.17218017578125,284.9218034378094,277.6014595831245,284.13644314148104,34264000
2022-02-22,278.9686279296875,282.6724448259665,275.8465671808332,276.331359038796,41736100
2022-02-23,271.7452087402344,282.8275727475832,271.5803960838196,281.35378660921566,37811200
2022-02-24,285.629638671875,286.1823084436964,263.2613371745761,264.2212450912512,56989700
2022-02-25,288.2668762207031,288.57715005097384,282.7790299038215,286.1628965358633,32546700
2022-02-28,289.7018737792969,290.04123393567045,284.087976805865,285.35812887426613,34627500
2022-03-01,285.9787292480469,290.84602885663736,283.2638770860494,287.3846078844976,31217800
2022-03-02,291.0593566894531,292.3004227417383,284.76676743872775,286.3762504716057,31873000
2022-03-03,286.919189453125,293.90987886372875,285.10604328173724,293.6771882703284,27314500
2022-03-04,281.0434875488281,286.667090171543,278.43533489207505,285.3387653764105,32356500
2022-03-07,270.4265441894531,280.8786533930493,270.0580977160932,279.75393295465517,43157200
2022-03-08,267.4595947265625,275.32290213049015,261.78752575076174,269.3502646589374,48159500
2022-03-09,279.72491455078125,280.7914626038532,272.2397267456058,274.8188230959986,35204500
2022-03-10,276.9034118652344,277.8827008939295,272.0457879450381,274.41157459600157,30628000
2022-03-11,271.5513000488281,280.7041720750728,270.93075230973267,279.2012996634574,27209300
2022-03-14,268.0316467285156,276.719106007811,267.43050973402933,271.81301620136327,30660700
2022-03-15,278.4159240722656,279.065558101827,270.2520467522859,271.82276744576046,34245100
2022-03-16,285.4357604980469,285.61027846312476,274.58611649550784,280.3163301409905,37826300
2022-03-17,286.240478515625,286.6186007423343,280.56840840023403,284.369189223697,30816600
2022-03-18,291.2919921875,291.8446619377946,283.8262162636274,286.3859015665902,43390600
2022-03-21,290.0606384277344,291.0108410246082,285.93020275050657,289.79886150329435,28351200
2022-03-22,294.8116149902344,295.7230260277627,289.6825089750966,290.6811789941739,27599700
2022-03-23,290.3805847167969,294.0068475242957,288.66443238619604,291.36957893217993,25715400
2022-03-24,294.85040283203125,294.9473671178432,289.2462103485092,290.0412760670834,24484500
2022-03-25,294.4430847167969,296.2077336356417,290.1866289063279,295.94595676544117,22566500
2022-03-28,301.24957275390625,301.3465074219661,295.0733016708337,295.0733016708337,29578200
2022-03-29,305.8163757324219,306.21390857071964,299.64980847038635,304.3620002900689,30393400
2022-03-30,304.31353759765625,306.339993647316,302.10288786010216,304.21660289540057,28163600
2022-03-31,298.9322814941406,305.55455325788046,298.5250730010145,304.35224961733445,33422100
2022-04-01,300.0085144042969,300.6969103464924,296.2465260058126,299.96001747976396,27110500
2022-04-04,305.3897705078125,305.5254968355015,300.2897509219235,300.65819745176503,24289600
2022-04-05,301.4242248535156,305.29285485441557,300.4449357197138,303.741514813441,23156700
2022-04-06,290.3902893066406,297.66216633435283,287.68514276731554,295.90722237881243,40110400
2022-04-07,292.2033386230469,294.4139875468323,287.3360407054969,287.63660918628034,31411200
2022-04-08,287.9372253417969,291.9609911189032,287.26821033138873,291.3016814124939,24361900
2022-04-11,276.58343505859375,283.7098510494845,276.3313338468451,282.9148149628091,34569300
2022-04-12,273.4807434082031,281.89672181810613,271.95849007947834,280.44234644172155,30966700
2022-04-13,278.8716125488281,279.80240446057144,272.74383748539003,274.130364433045,21907200
2022-04-14,271.3185729980469,279.54065279729,270.82410546962507,279.3273432160326,28221600
2022-04-18,271.9875793457031,273.8685738866559,269.8738942106014,270.4265639610484,20778000
